Brand,Text,Env,Format,Comment_Date,Video_Launch,MPI,Heat,Translated,Days_Since_Launch
Oppo,Condom se back cover banwalo... Stretch bhi hoga😊,Uncontrolled,Long-form,2024-11-05 14:32:02+00:00,2024-03-13 14:51:50+00:00,0.6848787069320679,0.5091699957847595,Made back cover from condom...stretch will also happen😊,236.98625
Oppo,Ha to ab daily yehi use karoge na😅,Uncontrolled,Long-form,2024-11-04 15:53:31+00:00,2024-03-13 14:51:50+00:00,0.6452499628067017,0.0404400825500488,Have you ever used this daily?,236.04283564814816
Oppo,Abe yaar iske show-off se pareshaan ho gaya hu😢😢😢garib garib bolta hai bhai ye har baar hum sabko😢😢😢,Uncontrolled,Long-form,2024-11-04 11:25:38+00:00,2024-03-13 14:51:50+00:00,0.5045079588890076,-0.7381914854049683,"Hey friend, I am worried about this show-off.",235.85680555555555
Oppo,"chaliye suru karte hi 
he forgot 😂😂",Uncontrolled,Long-form,2024-11-04 10:39:22+00:00,2024-03-13 14:51:50+00:00,0.168240487575531,-0.179041787981987,"chaliye suru karte hi 
he forgot",235.82467592592593
Oppo,Plz give me a gaming phone 🙏,Uncontrolled,Long-form,2024-11-04 04:41:49+00:00,2024-03-13 14:51:50+00:00,0.7137172222137451,0.6377243995666504,Plz give me a gaming phone 🙏,235.5763773148148
Oppo,यकीन मानो इस फोन से घटिया फोन दुनिया मे नहीं 👎👎👎,Uncontrolled,Long-form,2024-11-03 17:40:35+00:00,2024-03-13 14:51:50+00:00,0.7278084754943848,-0.393328458070755,"Believe me, there is no worse phone than this phone in the world.",235.1171875
Oppo,Ultimate phone name hai kya?,Uncontrolled,Long-form,2024-11-03 05:55:50+00:00,2024-03-13 14:51:50+00:00,0.7856534123420715,0.0506073683500289,What is the ultimate phone name?,234.62777777777777
Oppo,"Bhai no offense lekin tmko bulata kon hai, pta tmhe ek bhi feature ke bare me nhi hota h 😂",Uncontrolled,Long-form,2024-11-02 12:56:30+00:00,2024-03-13 14:51:50+00:00,0.6511847376823425,-0.6516621112823486,"Brother, no offense but who calls you, you don't know about even a single feature.",233.9199074074074
Oppo,Sahi ka paresan ho gaye the ya naye phone ki promo kar rahe ho aap😂,Uncontrolled,Long-form,2024-10-31 14:35:13+00:00,2024-03-13 14:51:50+00:00,0.4593698978424072,-0.0414073541760444,Sahi ka paresan ho gaye ya new phone you are promoting?,231.98846064814813
Oppo,sirf itnahi size,Uncontrolled,Long-form,2024-10-31 10:26:42+00:00,2024-03-13 14:51:50+00:00,0.6054408550262451,0.0791810825467109,only nominal size,231.81587962962962
Oppo,Guess ❌ gareebo ✅,Uncontrolled,Long-form,2024-10-30 13:31:07+00:00,2024-03-13 14:51:50+00:00,0.1308052688837051,0.0544695556163787,Guess ❌ gareebo ✅,230.94394675925926
Oppo,"Socho tumhre pocket phone ke size ka hai aur galti se dab gaya fir😂😂




Agar apke gf tumhre phone ke swich aur tumhre land dayae toh pehle kounsi badi hogi😂",Uncontrolled,Long-form,2024-10-29 17:54:11+00:00,2024-03-13 14:51:50+00:00,0.693713366985321,-0.1991216838359832,"Think it's the size of your pocket phone and then it went by mistake.




If your gf switches on your phone and gives you land, what will happen first?",230.12663194444445
Oppo,#Tecno_phantom_Ultimate,Uncontrolled,Long-form,2024-10-29 17:40:03+00:00,2024-03-13 14:51:50+00:00,-0.0339495427906513,0.1236422136425972,#Tecno_phantom_Ultimate,230.11681712962962
Oppo,No use,Uncontrolled,Long-form,2024-10-29 12:53:24+00:00,2024-03-13 14:51:50+00:00,0.6849948763847351,-0.0550732314586639,No use,229.91775462962963
Oppo,Kya murkh logon ke liye iPhone kaafi nahi hai,Uncontrolled,Long-form,2024-10-28 23:29:47+00:00,2024-03-13 14:51:50+00:00,0.6872130036354065,-0.7615054845809937,Is iPhone not enough for stupid people?,229.3596875
Oppo,How screen expand,Uncontrolled,Long-form,2024-10-28 13:27:55+00:00,2024-03-13 14:51:50+00:00,0.6376726627349854,0.0634702146053314,How screen expand,228.94172453703703
Oppo,Gareebo🤣🤣,Uncontrolled,Long-form,2024-10-28 02:32:47+00:00,2024-03-13 14:51:50+00:00,0.0,0.0468954741954803,Gareebo🤣🤣,228.48677083333334
Oppo,Chal ab vapis rkhde hmne dekh liya ye free me nahi milne wala tuje,Uncontrolled,Long-form,2024-10-27 02:07:37+00:00,2024-03-13 14:51:50+00:00,0.6156151294708252,-0.5666126608848572,Now go back and see that I did not get you for free.,227.46929398148148
Oppo,Screen guard + phone cover company= ✅ 🤡,Uncontrolled,Long-form,2024-10-27 00:40:40+00:00,2024-03-13 14:51:50+00:00,0.602563738822937,0.0468953400850296,Screen guard + phone cover company= ✅ 🤡,227.40891203703703
Oppo,Or ye bhi gharib nikla q ke ye jo dikha raha hai wo market me 3k tak mil jata hai dubai me original phone originally 360 degree display ka hai jo ke takriban 150000 rupe matlab 15k dirham me sale me tha maine dekha hai lekin sale nahi Hua tha 😂😂,Uncontrolled,Long-form,2024-10-25 19:59:38+00:00,2024-03-13 14:51:50+00:00,0.741887629032135,-0.6789627075195312,"Or it also turned out to be poor as it is seen that it is available in the market for up to 3k in Dubai. The original phone originally has 360 degree display, which is about 150000 rupees i.e. 15k dirham. I have seen it in sale but it was not sold.",226.21375
Oppo,Bhai log ye bhi ghareeb hi hai 😂 q ke jo phone ye dikha raha hai wo xiomi mi ka mix alpha limited addition hai jonke mass production kar nahi paya or bas gine chune phone the,Uncontrolled,Long-form,2024-10-25 19:57:51+00:00,2024-03-13 14:51:50+00:00,0.7308775186538696,-0.4696047008037567,Bhai log ye bhi ghareeb hai औ why the phone shown is Xiaomi Mi Ka Mix Alpha Limited Addition which is not available for mass production or just choose the phone.,226.21251157407409
Oppo,Mechanical gearji ❤⚙️,Uncontrolled,Long-form,2024-10-25 12:07:15+00:00,2024-03-13 14:51:50+00:00,0.1353030204772949,0.7642722725868225,Mechanical gearji ❤⚙️,225.8857060185185
Oppo,We will find some problem 🔜😅,Uncontrolled,Long-form,2024-10-24 21:43:07+00:00,2024-03-13 14:51:50+00:00,0.6324141025543213,-0.2992914021015167,We will find some problem 🔜😅,225.28561342592593
Oppo,Yah phone bhai India mein milega kya,Uncontrolled,Long-form,2024-10-24 16:56:00+00:00,2024-03-13 14:51:50+00:00,0.6549871563911438,0.0850252658128738,Yah phone bhai can I get it in India?,225.08622685185185
Oppo,Screen protector!! What are they thinking 🤔,Uncontrolled,Long-form,2024-10-24 13:00:42+00:00,2024-03-13 14:51:50+00:00,0.6210176944732666,-0.1441336721181869,Screen protector!! What are they thinking 🤔,224.92282407407407
Oppo,"Just kidding guys
Maine Ambani ka Laura khrid liya he😂😂😂😂",Uncontrolled,Long-form,2024-10-24 10:50:48+00:00,2024-03-13 14:51:50+00:00,0.5027685761451721,0.1433560252189636,"Just kidding guys
I have bought Ambani's Laura.",224.83261574074075
Oppo,Sir aapka normal phone hai vo mujhe dedo main bhi pareshaan hona chahta hu use kar ke 😅,Uncontrolled,Long-form,2024-10-24 05:19:41+00:00,2024-03-13 14:51:50+00:00,0.6860225200653076,0.1517921090126037,"Sir, is it your normal phone? Give it to me. I also want to know how to use it.",224.6026736111111
Oppo,Ek Inch extra display mil gayi? 😮😮,Uncontrolled,Long-form,2024-10-23 13:54:18+00:00,2024-03-13 14:51:50+00:00,0.7030246257781982,0.2989235520362854,Got one inch extra display? 😮😮,223.9600462962963
Oppo,Garibi ka ahsas dilane or itti garmi me hamari gaand jalane ke liy thank you sir 😊😂,Uncontrolled,Long-form,2024-10-23 12:28:38+00:00,2024-03-13 14:51:50+00:00,0.7513651847839355,-0.7557131052017212,Thank you sir for making us feel poverty or for making our ass burn in such heat.,223.90055555555554
Oppo,Bus itna sa khul raha hai😢😢😢,Uncontrolled,Long-form,2024-10-23 04:38:32+00:00,2024-03-13 14:51:50+00:00,0.6317672729492188,-0.5740490555763245,Just this much is being opened😢😢😢,223.57409722222224
Oppo,Hm to normal phone hi use kr skte hai 😂😂😂,Uncontrolled,Long-form,2024-10-22 16:17:11+00:00,2024-03-13 14:51:50+00:00,0.4222818911075592,-0.1826492547988891,Hm to normal phone hi kr skte hai misunderstanding,223.05927083333333
Oppo,chal  be,Uncontrolled,Long-form,2024-10-22 08:41:16+00:00,2024-03-13 14:51:50+00:00,0.4202514290809631,0.135021686553955,chal  be,222.74266203703704
Oppo,Mobile ki company konsi hai,Uncontrolled,Long-form,2024-10-21 17:22:45+00:00,2024-03-13 14:51:50+00:00,0.7128152251243591,0.0159787759184837,Which company is the mobile company?,222.10480324074075
Oppo,Brand konsa hai,Uncontrolled,Long-form,2024-10-21 17:22:21+00:00,2024-03-13 14:51:50+00:00,0.7699298858642578,0.0278626084327697,How is the brand?,222.10452546296295
Oppo,Bhai mtb ye hai kya kon se planet ka phone hai mere liye bhi provide kra do..........😮 Mtlb kuch bhi,Uncontrolled,Long-form,2024-10-21 15:48:42+00:00,2024-03-13 14:51:50+00:00,0.7274731397628784,0.0744715481996536,"Brother what is this mtb, which planet's phone is this please provide for me also..........😮 Mtlb kuch bhi",222.03949074074075
Oppo,What is the model?,Uncontrolled,Long-form,2024-10-21 11:37:14+00:00,2024-03-13 14:51:50+00:00,0.7337507009506226,0.0387819074094295,What is the model?,221.8648611111111
Oppo,Golden piece banwana hai ❌ just kidding guys already flat me deliver ho gya h✅😂,Uncontrolled,Long-form,2024-10-21 09:38:06+00:00,2024-03-13 14:51:50+00:00,0.7075598835945129,0.4968611299991607,Golden piece is to be made ❌ just kidding guys has it already been delivered in the flat?,221.78212962962962
Oppo,Tacno panthom ultimate 🥱🥱,Uncontrolled,Long-form,2024-10-20 00:09:09+00:00,2024-03-13 14:51:50+00:00,0.6094534397125244,0.2681122124195099,Tacno panthom ultimate 🥱🥱,220.38702546296295
Oppo,Samsung a10s use kar raha 5 years se change karne ke paise nahi he aur ye real dekh raha,Uncontrolled,Long-form,2024-10-19 19:19:24+00:00,2024-03-13 14:51:50+00:00,0.7380461096763611,0.4672917127609253,"Been using Samsung A10s for 5 years, no need to change it and looking real.",220.18581018518518
Oppo,There is almost no tempered glass for curve screen now they brought this phone 😅😅,Uncontrolled,Long-form,2024-10-19 16:51:03+00:00,2024-03-13 14:51:50+00:00,0.7350058555603027,-0.5707406401634216,There is almost no tempered glass for curve screen now they brought this phone 😅😅,220.08278935185186
Oppo,Kyun nhe hoparhi Innovation 😅,Uncontrolled,Long-form,2024-10-19 13:26:23+00:00,2024-03-13 14:51:50+00:00,0.6020816564559937,-0.1729646027088165,Why don't we hope for innovation?,219.94065972222222
Oppo,"Meanwhile this was achieved by ""Oppo X"" in 2021",Uncontrolled,Long-form,2024-10-18 18:17:49+00:00,2024-03-13 14:51:50+00:00,0.5826879143714905,0.1524260491132736,"Meanwhile this was achieved by ""Oppo X"" in 2021",219.14304398148147
Oppo,Abay paagal iss fone ka name batao,Uncontrolled,Long-form,2024-10-18 17:06:03+00:00,2024-03-13 14:51:50+00:00,0.6902991533279419,0.0942492708563804,Hey please tell me the name of this phone.,219.09320601851852
Oppo,Pehle iphone 16 do phir ham video like kareinge.,Uncontrolled,Long-form,2024-10-18 06:49:46+00:00,2024-03-13 14:51:50+00:00,0.6099780797958374,0.6154868602752686,"Before iPhone 16, I will like the video.",218.66523148148147
Oppo,https://youtu.be/ae7RdpcNCKk,Uncontrolled,Long-form,2024-10-18 02:44:14+00:00,2024-03-13 14:51:50+00:00,0.0,-0.043247565627098,https://youtu.be/ae7RdpcNCKk,218.4947222222222
Oppo,Wow sir,Uncontrolled,Long-form,2024-10-17 00:55:25+00:00,2024-03-13 14:51:50+00:00,0.1338643580675125,0.8836012482643127,Wow sir,217.4191550925926
Oppo,Guys ❌ Bhikmango ✅,Uncontrolled,Long-form,2024-10-16 10:25:36+00:00,2024-03-13 14:51:50+00:00,0.1240375787019729,0.374165415763855,Guys ❌ Bhikmango ✅,216.81511574074074
Oppo,"App normal phone use hi kaha karte hai

Agar app normal phone use karte hai toh phir amm konsa phone use karte hai😂😂",Uncontrolled,Long-form,2024-10-16 07:49:34+00:00,2024-03-13 14:51:50+00:00,0.8148459792137146,-0.0284415706992149,"Where can the app be used on a normal phone?

If the app is used on a normal phone then why should the app be used on a normal phone?",216.70675925925926
Oppo,Kons phone hai ye,Uncontrolled,Long-form,2024-10-14 19:11:07+00:00,2024-03-13 14:51:50+00:00,0.743883490562439,0.0330719277262687,Which phone is this?,215.18005787037038
Oppo,Yeh kaunsa phone hai,Uncontrolled,Long-form,2024-10-14 18:18:07+00:00,2024-03-13 14:51:50+00:00,0.7314497828483582,-0.7093597054481506,what kind of phone is this,215.14325231481482
Oppo,Kya fayda kuchh time bad band kar degi company👉 jaise pop up camera mobile band ho gaye. Na uske part.,Uncontrolled,Long-form,2024-10-14 16:27:35+00:00,2024-03-13 14:51:50+00:00,0.673211395740509,-0.7130786776542664,What is the benefit of doing bad band at some time to the company? Like pop up camera mobile band ho gaye. Not our part.,215.06649305555555
Oppo,Gaurav bhai no oppo vivo they are tax thieves,Uncontrolled,Long-form,2024-10-14 11:19:37+00:00,2024-03-13 14:51:50+00:00,0.4778222739696502,-0.7161026000976562,Gaurav bhai no oppo vivo they are tax thieves,214.8526273148148
Oppo,Ab hume phone nahi khilone chahie 😂,Uncontrolled,Long-form,2024-10-12 18:55:48+00:00,2024-03-13 14:51:50+00:00,0.6769420504570007,-0.5934094786643982,Now we don't want to play with the phone.,213.1694212962963
Oppo,Saale garibon mereko dekho..😂😂,Uncontrolled,Long-form,2024-10-12 17:31:07+00:00,2024-03-13 14:51:50+00:00,0.4952346384525299,-0.8702070713043213,"Poor guys, look at me..",213.11061342592592
Oppo,"Price 8990 hai tension nhi lena hai bus phone lena hai 
Gareebo ke liye acha hai",Uncontrolled,Long-form,2024-10-11 18:01:11+00:00,2024-03-13 14:51:50+00:00,0.7174621820449829,-0.5797980427742004,"Price is 8990, tension is not taken, bus phone is taken. 
hope for the poor",212.13149305555555
Oppo,I want.  Buy phone.,Uncontrolled,Long-form,2024-10-11 07:20:07+00:00,2024-03-13 14:51:50+00:00,0.6252777576446533,0.3493490815162658,I want.  Buy phone.,211.68630787037037
Oppo,Too good TG!,Uncontrolled,Long-form,2024-10-11 05:32:40+00:00,2024-03-13 14:51:50+00:00,0.4096163511276245,0.9740163087844848,Too good TG!,211.6116898148148
Oppo,Amir logo ke pas phone he lekin istemal karneka time nahi he garib ke pas time he phone nahi he 😢,Uncontrolled,Long-form,2024-10-10 13:56:19+00:00,2024-03-13 14:51:50+00:00,0.676675021648407,-0.3720649778842926,Rich people have a phone but poor people don't have time to use it.,210.96144675925925
Oppo,Kahe logon ka katane par lage rhte ho...khud ye sb ka advertisement krte ho aur last me tmlogo ke hath me iphone hi hota hai bs rhne do ye sb dramabazi,Uncontrolled,Long-form,2024-10-10 12:18:42+00:00,2024-03-13 14:51:50+00:00,0.6549866795539856,-0.7454519867897034,Why are you talking about cutting people off...you are doing everyone's advertisement yourself and in the end you are having an iPhone in your hand so you are doing all this dramabazi.,210.8936574074074
Oppo,rollable? are you sure?,Uncontrolled,Long-form,2024-10-09 18:59:13+00:00,2024-03-13 14:51:50+00:00,0.5509605407714844,-0.0139422602951526,rollable? are you sure?,210.17179398148147
Oppo,"Guruji please koi ek phone dila do
Koi nhi chalega 🥹🙏",Uncontrolled,Long-form,2024-10-09 18:01:32+00:00,2024-03-13 14:51:50+00:00,0.7085833549499512,0.1754757463932037,"Guruji please give me a phone call.
No one will follow 🥹🙏",210.1317361111111
Oppo,Flop hi hoga coz motor use ho rhi hogi jo ki durable nahi hogi like we have motor in past for popup selfie camera,Uncontrolled,Long-form,2024-10-09 12:24:54+00:00,2024-03-13 14:51:50+00:00,0.7475539445877075,-0.5612450838088989,Flop hi hoga coz motor will be used which will not be durable like we have motor in past for popup selfie camera.,209.89796296296296
Oppo,Rubberband infused corning gorilla glass incoming 😂,Uncontrolled,Long-form,2024-10-09 11:06:05+00:00,2024-03-13 14:51:50+00:00,0.2949017584323883,0.0222468078136444,Rubberband infused corning gorilla glass incoming 😂,209.84322916666667
Oppo,Screen Guard company to owner: Abey saale,Uncontrolled,Long-form,2024-10-08 16:44:15+00:00,2024-03-13 14:51:50+00:00,0.4716772437095642,-0.0026367492973804,Screen Guard company to owner: Abey saale,209.07806712962963
Oppo,Guruji should provide this phone to his disciples as a blessing,Uncontrolled,Long-form,2024-10-08 16:00:11+00:00,2024-03-13 14:51:50+00:00,0.745028555393219,0.7074735164642334,Guruji should provide this phone to his disciples as a blessing,209.04746527777777
Oppo,Gaurav be like: han dekh gareeb kam se kam dekh toh shi,Uncontrolled,Long-form,2024-10-08 11:06:16+00:00,2024-03-13 14:51:50+00:00,0.1459687203168869,-0.0395730882883071,Gaurav be like: han dekh gareb kam se kam se dekh toh shi,208.8433564814815
Oppo,Bhai company ka nam to batao,Uncontrolled,Long-form,2024-10-07 15:25:10+00:00,2024-03-13 14:51:50+00:00,0.6892218589782715,0.048183262348175,Brother please tell me the name of the company,208.02314814814815
Oppo,Wow Gaurav bhai ❤ love you,Uncontrolled,Long-form,2024-10-07 14:45:14+00:00,2024-03-13 14:51:50+00:00,0.1917210221290588,0.971711814403534,Wow Gaurav bhai ❤ love you,207.99541666666667
Oppo,Abi tu flop hogaya rehne deh bhai bakwas videos math bana,Uncontrolled,Long-form,2024-10-07 04:33:28+00:00,2024-03-13 14:51:50+00:00,0.0657434090971946,-0.3406738042831421,Abi tu flop hoga rehne deh bhai bakwas videos math bana,207.57057870370372
Oppo,Wow Sir great information,Uncontrolled,Long-form,2024-10-06 11:01:52+00:00,2024-03-13 14:51:50+00:00,0.4859300553798675,0.9532718062400818,Wow Sir great information,206.84030092592593
Oppo,He will not talk about Brand......😂,Uncontrolled,Long-form,2024-10-06 04:49:32+00:00,2024-03-13 14:51:50+00:00,0.6678532958030701,-0.1055917888879776,He will not talk about Brand......😂,206.5817361111111
Oppo,"Editing hai , only legend can notice 😂",Uncontrolled,Long-form,2024-10-05 17:30:44+00:00,2024-03-13 14:51:50+00:00,0.6037960052490234,0.355669766664505,"Editing hai , only legend can notice 😂",206.11034722222223
Oppo,Sir konsi company ka h ye mobile,Uncontrolled,Long-form,2024-10-05 13:06:02+00:00,2024-03-13 14:51:50+00:00,0.7155701518058777,0.0185990650206804,Sir which company's mobile is this?,205.92652777777778
Oppo,😂🤣,Uncontrolled,Long-form,2024-10-04 15:44:40+00:00,2024-03-13 14:51:50+00:00,0.0,0.3277751505374908,😂🤣,205.03668981481482
Oppo,"Meri ek pocket hai,
Usmai ek rocket hai,
Same features ( dabanay se bada hota)
Same same but different 😅",Uncontrolled,Long-form,2024-10-04 12:39:12+00:00,2024-03-13 14:51:50+00:00,0.7152913212776184,0.4558035135269165,"I have a pocket,
Usmai is a rocket,
Same features (big hota by pressing)
Same same but different 😅",204.9078935185185
Oppo,Achcha nahin hai jaldi kharab ho jaega,Uncontrolled,Long-form,2024-10-04 11:11:25+00:00,2024-03-13 14:51:50+00:00,0.5720793008804321,-0.9174619913101196,"It's not good, it will spoil soon",204.84693287037038
Oppo,Which smartphone company and name??,Uncontrolled,Long-form,2024-10-04 02:18:46+00:00,2024-03-13 14:51:50+00:00,0.6057990789413452,0.0281801596283912,Which smartphone company and name??,204.47703703703704
Oppo,Guru ji ek iphone dedo ❤,Uncontrolled,Long-form,2024-10-03 16:24:07+00:00,2024-03-13 14:51:50+00:00,0.5412494540214539,0.9696643948554992,Guru ji gave me an iPhone ❤,204.06408564814814
Oppo,Sir aap ke video par green screen shorts videos bana sakte hai,Uncontrolled,Long-form,2024-10-03 06:34:46+00:00,2024-03-13 14:51:50+00:00,0.7167397737503052,0.1115944385528564,"Sir, you can make short videos on green screen.",203.6548148148148
Oppo,Pesa kis kam ka noj Sarkari kara lo,Uncontrolled,Long-form,2024-10-03 04:41:08+00:00,2024-03-13 14:51:50+00:00,0.618837833404541,-0.1577833443880081,Government does the money.,203.57590277777777
Oppo,Are sir ji company kon si hai phone ki 😅,Uncontrolled,Long-form,2024-10-02 14:14:03+00:00,2024-03-13 14:51:50+00:00,0.7428116202354431,0.0236751269549131,Are you sir? Which company is the phone from?,202.97376157407408
Oppo,"बस करो गुरु जी रुला दोगे, गरीबी में आटा गीला मत करो,4 साल से रेडमी 7 से काम चल रहा है और अब ये फोन😢😢😢😢😅",Uncontrolled,Long-form,2024-10-02 12:01:07+00:00,2024-03-13 14:51:50+00:00,0.6978896856307983,-0.0285007059574127,"Just do it Guru ji you will make me cry, don't wet the dough in poverty, I have been working with Redmi 7 for 4 years and now this phone😢😢😢😢😅",202.88144675925926
Oppo,Kya fayda lenge to log tabhi jab ye innovation apple copy karega,Uncontrolled,Long-form,2024-10-02 04:55:26+00:00,2024-03-13 14:51:50+00:00,0.7395540475845337,-0.4652491509914398,What is the point in logging in only when this innovation is copied by Apple?,202.58583333333334
Oppo,Ab koi nahi dekhta 😂,Uncontrolled,Long-form,2024-10-01 15:59:59+00:00,2024-03-13 14:51:50+00:00,0.5612375736236572,-0.4864130914211273,Now no one sees it,202.04732638888888
Oppo,Ye banda sarey phone ko ultimate phone bolta hai...pata nehi kitna pese milta hoga....,Uncontrolled,Long-form,2024-10-01 15:10:38+00:00,2024-03-13 14:51:50+00:00,0.6737812161445618,0.2319681495428085,This band calls all phones the ultimate phone... I don't know how much money it will cost...,202.01305555555555
Oppo,Guys ❎ garibo✅,Uncontrolled,Long-form,2024-10-01 14:44:34+00:00,2024-03-13 14:51:50+00:00,0.3543075919151306,-0.7931627035140991,Guys ❎ poor guys✅,201.99495370370371
Oppo,India mein lonch Nehi huaa hai 😂😂😂,Uncontrolled,Long-form,2026-03-18 06:16:19+00:00,2024-05-28 17:03:52+00:00,0.6815351247787476,-0.2844957113265991,It has not been launched in India.,658.5503125
Oppo,I like oppo,Uncontrolled,Long-form,2026-03-16 11:17:54+00:00,2024-05-28 17:03:52+00:00,0.3047060966491699,0.7140944600105286,I like oppo,656.7597453703704
Oppo,What about video quality ?,Uncontrolled,Long-form,2026-03-14 05:08:24+00:00,2024-05-28 17:03:52+00:00,0.6305999159812927,-0.2812895178794861,What about video quality ?,654.5031481481482
Oppo,S23 Samsung Ultra is The Best,Uncontrolled,Long-form,2026-03-09 11:18:16+00:00,2024-05-28 17:03:52+00:00,0.6849451661109924,0.9759592413902284,S23 Samsung Ultra is The Best,649.76
Oppo,Vivo x 300 ultra ☠️☠️💀,Uncontrolled,Long-form,2026-02-24 11:34:53+00:00,2024-05-28 17:03:52+00:00,0.3538916707038879,-0.7506729364395142,I live x 300 ultra ☠️☠️💀,636.7715393518519
Oppo,Xiaomi 15 ultra is enough,Uncontrolled,Long-form,2026-02-22 13:53:55+00:00,2024-05-28 17:03:52+00:00,0.6876412630081177,0.3597738742828369,Xiaomi 15 ultra is enough,634.8680902777778
Oppo,Bhai kitne paise mile hai oppo walo sei tu toh seeda dslr sei compare krne lgaaa😂😂😂😂😂😂,Uncontrolled,Long-form,2026-02-20 17:17:18+00:00,2024-05-28 17:03:52+00:00,0.657158374786377,-0.0098022520542144,"Brother, how much money do you have in comparison with Oppo, you have also started comparing with DSLR.",633.0093287037037
Oppo,Bhai kya bakwas tshirts manufacture krte yrrr aur uppr sei   mehngi.....overlays Brand hai mgr bina B  ke,Uncontrolled,Long-form,2026-02-20 17:15:58+00:00,2024-05-28 17:03:52+00:00,0.659037709236145,-0.7013900279998779,"Brother, what nonsense is it to manufacture yrrr and uppr sei mehngi.....overlays Brand is mgr without B ke",633.0084027777777
Oppo,Features Also available in iqoo12,Uncontrolled,Long-form,2026-02-13 06:51:55+00:00,2024-05-28 17:03:52+00:00,0.780899703502655,0.3527635037899017,Features Also available in iqoo12,625.5750347222222
Oppo,X200 pro fan,Uncontrolled,Long-form,2026-02-05 11:47:20+00:00,2024-05-28 17:03:52+00:00,0.3877181112766266,0.1378427147865295,X200 pro fan,617.7801851851851
Oppo,500 th comment,Uncontrolled,Long-form,2026-01-26 09:40:21+00:00,2024-05-28 17:03:52+00:00,0.232096791267395,0.0373773053288459,500 th comment,607.6920023148148
Oppo,Normal tune men bhi bt kr skte ho ye koi film nhi hy k acting krni pare,Uncontrolled,Long-form,2026-01-25 13:02:33+00:00,2024-05-28 17:03:52+00:00,0.6756824851036072,-0.2271014899015426,"Even in normal tune, you can watch this film, you cannot act.",606.8324189814815
Oppo,Ai vale same features toh vivo me bhi hai. Masic karke mode ata hai. Ai eraser almost sabhi phone me ara hai. Kya samasung k s 25 or vivo 300 pro se bhi better hai kya???,Uncontrolled,Long-form,2026-01-02 14:11:41+00:00,2024-05-28 17:03:52+00:00,0.7589319348335266,0.6025529503822327,These same features are also present in Vivo. The mode of menstruation has come. This eraser is found in almost all phones. Is it better than Samsung KS 25 or Vivo 300 Pro???,583.8804282407407
