Brand,Text,Env,Format,Comment_Date,Video_Launch,MPI,Heat,Translated,Days_Since_Launch
Samsung,Bhai karod le😅😅,Uncontrolled,Long-form,2024-11-23 15:13:10+00:00,2024-06-09 16:03:20+00:00,0.4143758416175842,0.0663317516446113,Brother take the crore😅😅,166.96516203703703
Samsung,Guru jee be like : Guys yay tournament bhi maine arrange karwaya hai gareboo😂,Uncontrolled,Long-form,2024-11-22 09:04:50+00:00,2024-06-09 16:03:20+00:00,0.6157087087631226,0.7289363145828247,Guru jee be like: Guys yay tournament also I have arranged gareboo.,165.709375
Samsung,Haa 🎉🎉🎉❤🎉❤🎉❤🎉❤🎉❤🎉🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉,Uncontrolled,Long-form,2024-11-21 15:56:29+00:00,2024-06-09 16:03:20+00:00,0.0928478464484214,0.979091465473175,Haa 🎉🎉🎉❤🎉❤🎉❤🎉❤🎉❤🎉🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉,164.99524305555556
Samsung,😊😊😊😊😊😊🇮🇳🇮🇳🇮🇳🇮🇳💪💪💪💪💪💪,Uncontrolled,Long-form,2024-11-21 10:18:19+00:00,2024-06-09 16:03:20+00:00,0.0,0.0,😊😊😊😊😊😊🇮🇳🇮🇳🇮🇳🇮🇳💪💪💪💪💪💪,164.7604050925926
Samsung,Technicall guruji bought the trophy for us that s why we won thank you guruji,Uncontrolled,Long-form,2024-11-21 04:12:59+00:00,2024-06-09 16:03:20+00:00,0.5623575448989868,0.9596700072288512,Technicall guruji bought the trophy for us that s why we won thank you guruji,164.5067013888889
Samsung,Just kissing guys ye trophy bhii khareed li h😢,Uncontrolled,Long-form,2024-11-20 11:22:14+00:00,2024-06-09 16:03:20+00:00,0.5749258399009705,-0.3703697919845581,Just kissing guys bought this trophy too😢,163.80479166666666
Samsung,Bhai ne trophy ko hi kharid liya 💀,Uncontrolled,Long-form,2024-11-20 07:18:14+00:00,2024-06-09 16:03:20+00:00,0.5546210408210754,0.0898078754544258,Brother I bought the trophy 💀,163.6353472222222
Samsung,Kya matlab guruji ne trophy bhi kharid li thi 💀,Uncontrolled,Long-form,2024-11-19 19:03:47+00:00,2024-06-09 16:03:20+00:00,0.5994501709938049,0.0187266208231449,What does it mean that Guruji has also bought the trophy?,163.1253125
Samsung,Technical guruji be like : so hello guys Maine yeh stadium aur trophy bhi kharid le hai,Uncontrolled,Long-form,2024-11-19 15:20:32+00:00,2024-06-09 16:03:20+00:00,0.681056797504425,0.5028623938560486,Technical guruji be like: so hello guys I have bought this stadium and trophy also.,162.97027777777777
Samsung,Finally trophy apni ho gayi ❤,Uncontrolled,Long-form,2024-11-19 12:27:32+00:00,2024-06-09 16:03:20+00:00,0.4746994972229004,0.969883143901825,Finally my trophy has been won ❤,162.8501388888889
Samsung,Guru trophy buy kar li😂😂🎉,Uncontrolled,Long-form,2024-11-19 11:31:54+00:00,2024-06-09 16:03:20+00:00,0.5589001774787903,0.9069566130638124,Guru trophy for this car😂😂🎉,162.81150462962964
Samsung,Konsi left wali ya right wali?😂❤,Uncontrolled,Long-form,2024-11-18 20:51:30+00:00,2024-06-09 16:03:20+00:00,0.6163376569747925,0.6218633651733398,Can left work or right work?😂❤,162.20011574074073
Samsung,"Agar Technical Guruji RCB ka owner hota, to kabka cup karit leta 😂",Uncontrolled,Long-form,2024-11-17 13:53:29+00:00,2024-06-09 16:03:20+00:00,0.6656169891357422,0.0512915812432765,"If Technical Guruji became the owner of RCB, when would he win the cup?",160.9098263888889
Samsung,"Technical Guruji: Ye to gold ki hain
Main ise karitna chata hun",Uncontrolled,Long-form,2024-11-17 13:52:03+00:00,2024-06-09 16:03:20+00:00,0.6566848754882812,0.9009594917297364,"Technical Guruji: This is of gold.
I am doing this.",160.90883101851853
Samsung,Technical Guruji be like Gareebo Mene ye Pura T20 World Cup already kharid liya he😂😂,Uncontrolled,Long-form,2024-11-17 09:12:20+00:00,2024-06-09 16:03:20+00:00,0.6816532611846924,0.488688200712204,Technical Guruji be like Gareebo I have already bought this complete T20 World Cup.,160.71458333333334
Samsung,Guru ji be like: main trophy bhi kharid lunga doston paison main andha ho gya hoo,Uncontrolled,Long-form,2024-11-16 11:26:00+00:00,2024-06-09 16:03:20+00:00,0.5593093633651733,0.0072720237076282,Guru ji be like: Main trophy also bought longa friend paison main andha ho ho?,159.8074074074074
Samsung,Guruji buy the trophy😂😂😂😂😂😂😂,Uncontrolled,Long-form,2024-11-15 08:49:46+00:00,2024-06-09 16:03:20+00:00,0.4043868482112884,-0.0583319216966629,Guruji buy the trophy😂😂😂😂😂😂😂,158.69891203703705
Samsung,Technical guruji be like- ye trophy bhi mai khreed chuka hu gariboo,Uncontrolled,Long-form,2024-11-14 15:39:49+00:00,2024-06-09 16:03:20+00:00,0.6804134249687195,0.273413598537445,Technical Guruji be like- I have also bought this trophy too Gariboo,157.9836689814815
Samsung,Beach vali nahi said vali mare trophy ha😂😂😂😂,Uncontrolled,Long-form,2024-11-14 14:13:46+00:00,2024-06-09 16:03:20+00:00,0.1802678555250167,0.0616019293665885,Beach vali nahi said vali mare trophy ha🤣🤣🤣🤣,157.92391203703704
Samsung,Dosto Guruji ye trophy kharid chuke hai,Uncontrolled,Long-form,2024-11-14 02:45:04+00:00,2024-06-09 16:03:20+00:00,0.5514796376228333,0.3390352725982666,"Friends, Guruji has bought this trophy.",157.44564814814814
Samsung,"Guruji predicted❌
Guruji purchased it✅",Uncontrolled,Long-form,2024-11-13 16:35:59+00:00,2024-06-09 16:03:20+00:00,0.3122418820858001,0.2627456486225128,"Guruji predicted❌
Guruji purchased it✅",157.02267361111112
Samsung,Guruji be like: ye trophy khrid ne ka bada man kar raha hai dosto..... just kidding.... ye me already kahrid chuka hu garibooo😂,Uncontrolled,Long-form,2024-11-12 06:25:39+00:00,2024-06-09 16:03:20+00:00,0.5944668650627136,-0.7667754292488098,"Guruji be like: Friends, you are doing bad by not buying this trophy..... just kidding.... I have already bought it poor guy.",155.59883101851852
Samsung,Toh chhaliye shuru karte hain😂😂❤❤❤,Uncontrolled,Long-form,2024-11-11 16:17:08+00:00,2024-06-09 16:03:20+00:00,0.5506393909454346,0.1770676672458648,So let's start it,155.00958333333332
Samsung,Love you india,Uncontrolled,Long-form,2024-11-11 15:41:01+00:00,2024-06-09 16:03:20+00:00,0.5343833565711975,0.9377991557121276,Love you india,154.98450231481482
Samsung,Paison Mein Andha Ho Gaya Hun Ambani Mere,Uncontrolled,Long-form,2024-11-11 14:15:28+00:00,2024-06-09 16:03:20+00:00,0.4889997839927673,-0.3092746138572693,Money came blind to me,154.9250925925926
Samsung,Guru ji ka man kiya to South Africa team or trophy kharidle,Uncontrolled,Long-form,2024-11-11 09:56:20+00:00,2024-06-09 16:03:20+00:00,0.4915903210639953,0.0343397185206413,Guru ji ka man kiya to South Africa team or trophy kharidle,154.7451388888889
Samsung,Chaliye unboxing karte hai 😂😏,Uncontrolled,Long-form,2024-11-10 12:53:05+00:00,2024-06-09 16:03:20+00:00,0.4783746302127838,0.107902705669403,Let's do unboxing.,153.86788194444443
Samsung,Tum to dubai k ho,Uncontrolled,Long-form,2024-11-10 12:04:21+00:00,2024-06-09 16:03:20+00:00,0.5787644386291504,0.058013379573822,You are in dubai,153.83403935185186
Samsung,to ye trophy bhi main khreed chuka hu dosto,Uncontrolled,Long-form,2024-11-10 09:18:00+00:00,2024-06-09 16:03:20+00:00,0.6052746772766113,0.4995551407337188,"I have also bought this trophy, friends.",153.71851851851852
Samsung,Madm bhi india lao tropy ke sath 😅😅,Uncontrolled,Long-form,2024-11-10 05:31:42+00:00,2024-06-09 16:03:20+00:00,0.4912066459655761,0.7408220767974854,Madam also bring India with trophy 😅😅,153.56136574074074
Samsung,Just kidding guys ye trophy Maine hi yha lagwayi hai 😂😂,Uncontrolled,Long-form,2024-11-09 20:41:30+00:00,2024-06-09 16:03:20+00:00,0.5871046781539917,0.8250759243965149,"Just kidding guys, this trophy is here for me.",153.1931712962963
Samsung,Bro bought full whole Stadium and the match,Uncontrolled,Long-form,2024-11-07 11:43:11+00:00,2024-06-09 16:03:20+00:00,0.6194281578063965,0.2398033589124679,Bro bought full whole Stadium and the match,150.81934027777777
Samsung,Sir ji em kam kro Trophy khride lo 😂,Uncontrolled,Long-form,2024-11-07 07:23:58+00:00,2024-06-09 16:03:20+00:00,0.5958818197250366,0.0287780612707138,Sir ji please buy trophy less than me.,150.6393287037037
Samsung,India win❤😂🎉,Uncontrolled,Long-form,2024-11-07 06:36:36+00:00,2024-06-09 16:03:20+00:00,0.4119262099266052,0.9793160557746888,India win❤😂🎉,150.60643518518518
Samsung,guru ji be like to guys ipl khreed liya,Uncontrolled,Long-form,2024-11-06 16:37:59+00:00,2024-06-09 16:03:20+00:00,0.5314310789108276,-0.0127519890666008,guru ji be like to guys ipl khreed liya,150.0240625
Samsung,trophy nhi ye ladkiya😅,Uncontrolled,Long-form,2024-11-06 11:26:55+00:00,2024-06-09 16:03:20+00:00,0.4645009338855743,-0.0427455082535743,trophy no this girl😅,149.8080439814815
Samsung,Predict hai bhai😅,Uncontrolled,Long-form,2024-11-05 09:41:12+00:00,2024-06-09 16:03:20+00:00,0.5668277740478516,0.1467116773128509,Predict it brother😅,148.73462962962964
Samsung,Guruji AP toh saksat antaryami ho 😂,Uncontrolled,Long-form,2024-11-05 07:25:05+00:00,2024-06-09 16:03:20+00:00,0.2981939017772674,-0.0018534027040004,Guruji AP toh saksat antaryami ho ???,148.64010416666667
Samsung,Guruji ne trophy kharid li dosto😂,Uncontrolled,Long-form,2024-11-05 06:40:25+00:00,2024-06-09 16:03:20+00:00,0.5826475024223328,-0.2949947118759155,"Guruji has not bought the trophy, friends.",148.60908564814815
Samsung,"Trophy jeetne ka bahut man kr rha hai , just kidding guys , yeh trophy main already kareedh chuka hu *GAREEBO* 😅😂😂",Uncontrolled,Long-form,2024-11-04 09:59:28+00:00,2024-06-09 16:03:20+00:00,0.6422050595283508,0.4374425411224365,"A lot of people are trying to win the trophy, just kidding guys, this trophy main has already been done *GAREEBO* 😅👇",147.7473148148148
Samsung,Who want to give abuse words to him 😂😂😂,Uncontrolled,Long-form,2024-11-04 09:38:29+00:00,2024-06-09 16:03:20+00:00,0.5020799040794373,-0.7247973680496216,Who want to give abuse words to him 😂😂😂,147.73274305555555
Samsung,"technical guruji : ye lene ka man ho rha hai mera , Just kidding guys ye trophy me pehle hi le chuka hu 😂",Uncontrolled,Long-form,2024-11-02 13:50:49+00:00,2024-06-09 16:03:20+00:00,0.6196038126945496,0.7258444428443909,"Technical Guruji: I am the man to take this trophy, just kidding guys I have already taken this trophy.",145.90797453703703
Samsung,Guruji ne trophy khareed liya India ke liye,Uncontrolled,Long-form,2024-11-02 09:59:37+00:00,2024-06-09 16:03:20+00:00,0.542503833770752,0.237950325012207,Guruji bought the trophy for India.,145.74741898148147
Samsung,Bhai agar har bhi gaye to guruji trophy hinkharid lenge,Uncontrolled,Long-form,2024-11-02 08:02:58+00:00,2024-06-09 16:03:20+00:00,0.6032218337059021,0.9043563008308412,"Brother, if everyone goes to Guruji's trophy then they will remain proud for a long time.",145.66641203703705
Samsung,Just geting guys Mai yai trophy buy kar chuka hu,Uncontrolled,Long-form,2024-11-01 04:13:52+00:00,2024-06-09 16:03:20+00:00,0.6048396229743958,0.3231817185878753,Just getting guys I have already bought the trophy,144.5073148148148
Samsung,Harne per bhi trophy Apne honge kyunki technical guruji khareed lenge na trophy,Uncontrolled,Long-form,2024-11-01 03:02:43+00:00,2024-06-09 16:03:20+00:00,0.6234902143478394,-0.7121492624282837,"Even if you lose, you will still lose the trophy because technical guruji will not buy the trophy.",144.4579050925926
Samsung,Trophy apni ho gayi 🎉🎉,Uncontrolled,Long-form,2024-10-31 15:50:13+00:00,2024-06-09 16:03:20+00:00,0.1204002946615219,0.722576916217804,Trophy apni ho gayi 🙏🏻,143.9908912037037
Samsung,"Mujhe ye trophy kharidne ka bohot mann kr rha hai,
JUST KIDDING GUYS!











“MAI YE TROPHY ALREADY KHARID CHUKA HU""
                                    -guruji",Uncontrolled,Long-form,2024-10-31 08:17:57+00:00,2024-06-09 16:03:20+00:00,0.5864413380622864,0.7264722585678101,"I am really planning to buy this trophy.
JUST KIDDING GUYS!











“MAI YE TROPHY ALREADY KHARID CHUKA HU”
                                    -guruji",143.67681712962963
Samsung,Mujhe to do minute k liye laga tha ki guruji ab bolenge 'just kidding dosto ye m already kharid chuka hu 😅,Uncontrolled,Long-form,2024-10-30 05:14:37+00:00,2024-06-09 16:03:20+00:00,0.6106756925582886,0.4148246049880981,"I thought for two minutes that Guruji is now worth 'just kidding friends, I have already bought it' 😅",142.54950231481482
Samsung,https://youtube.com/@technicalrohit-sn7oo?si=T-Hr_1PXwMAn1_R-❤❤,Uncontrolled,Long-form,2024-10-30 00:19:58+00:00,2024-06-09 16:03:20+00:00,0.0802784264087677,0.8537964820861816,https://youtube.com/@technicalrohit-sn7oo?si=T-Hr_1PXwMAn1_R-❤❤,142.34488425925926
Samsung,Nice song😂😂😂,Uncontrolled,Long-form,2024-10-29 16:26:48+00:00,2024-06-09 16:03:20+00:00,0.3882969915866852,0.9352348446846008,Nice song😂😂😂,142.0162962962963
Samsung,Toh dosto mujhe ye trophy kharidne ki ichchha hori hai dosto . Just kidding guys ise maine Leauge stage mein hi kharid li thi ☠️,Uncontrolled,Long-form,2024-10-28 13:17:48+00:00,2024-06-09 16:03:20+00:00,0.4908958673477173,0.0178568363189697,"So friends, I want to buy this trophy. Just kidding guys Ise maine leauge stage mein hi karid li thi ☠️",140.8850462962963
Samsung,Suna ka trophy😂,Uncontrolled,Long-form,2024-10-28 06:28:22+00:00,2024-06-09 16:03:20+00:00,0.0723892152309417,0.1923902779817581,Suna trophy😂,140.6007175925926
Samsung,"Pov: Just kidding Guys, Ye trophy hum Already Jit gye hai.",Uncontrolled,Long-form,2024-10-27 19:34:34+00:00,2024-06-09 16:03:20+00:00,0.5608223676681519,0.6231656074523926,"Pov: Just kidding guys, this trophy we have already won.",140.1466898148148
Samsung,Just kidding guys me already karidchuka huuu😂😂😂😂😂😂😂😂😂,Uncontrolled,Long-form,2024-10-27 16:22:05+00:00,2024-06-09 16:03:20+00:00,0.506282389163971,0.1250166893005371,Just kidding guys me already karidchuka huuu😂😂😂😂😂😂😂😂😂,140.01302083333334
Samsung,Just kidding guys puri icc already kharid chuka hu😂😂😂,Uncontrolled,Long-form,2024-10-27 15:15:08+00:00,2024-06-09 16:03:20+00:00,0.5540381073951721,0.0979572087526321,Just kidding guys puri icc has already been bought,139.96652777777777
Samsung,Just kidding a guys maine ise bhi khard lia hai,Uncontrolled,Long-form,2024-10-27 13:55:20+00:00,2024-06-09 16:03:20+00:00,0.6153042316436768,0.0827953368425369,Just kidding a guys I have also taken it hard,139.9111111111111
Samsung,"Technical guruji ❌
Virat kohli ✅",Uncontrolled,Long-form,2024-10-27 07:49:57+00:00,2024-06-09 16:03:20+00:00,0.1181976571679115,0.595099687576294,"Technical guruji ❌
Virat kohli ✅",139.65737268518518
Samsung,Bhai trophy bhi khareed lo😂,Uncontrolled,Long-form,2024-10-27 02:36:53+00:00,2024-06-09 16:03:20+00:00,0.6010569930076599,0.1001414284110069,"Brother, buy the trophy also.",139.4399652777778
Samsung,Guruji be like : Just kidding guys mene to trophy hi khareed li hai 😂😂😂,Uncontrolled,Long-form,2024-10-26 18:51:33+00:00,2024-06-09 16:03:20+00:00,0.5782292485237122,0.2738442718982696,Guruji be like: Just kidding guys I have bought trophy.,139.11681712962962
Samsung,Kaunsi side wali ya T20 wali 😅😅😂😂😂 samjho,Uncontrolled,Long-form,2024-10-25 10:21:35+00:00,2024-06-09 16:03:20+00:00,0.582693874835968,0.0112759200856089,Which side is the T20 side?,137.7626736111111
Samsung,Usmein Sona nahin hoga to vahan bhi nahin jaunga kya,Uncontrolled,Long-form,2024-10-25 06:39:10+00:00,2024-06-09 16:03:20+00:00,0.6128888130187988,-0.6507930159568787,There will be no gold in it and the vehicle will also not go there.,137.60821759259258
Samsung,Trophy hamari ho gai India❤❤,Uncontrolled,Long-form,2024-10-25 02:47:33+00:00,2024-06-09 16:03:20+00:00,0.4902716279029846,0.9498847723007202,The trophy will go to India❤❤,137.44737268518517
Samsung,Gorav be like:  ji han doston ye stedium bhi maine kharid liya hai garibo 😂😂,Uncontrolled,Long-form,2024-10-25 01:25:54+00:00,2024-06-09 16:03:20+00:00,0.6301860213279724,-0.4526066482067108,"Gorav be like: Yes friends, I have also bought this stadium, poor people.",137.3906712962963
Samsung,Ehe dekhna bakii thaa bhaiya ❤❤,Uncontrolled,Long-form,2024-10-21 14:40:51+00:00,2024-06-09 16:03:20+00:00,0.5387730002403259,0.9256221055984496,This remains to be seen brother ❤❤,133.9427199074074
Samsung,Nest video unboxing t20 tropy,Uncontrolled,Long-form,2024-10-21 10:51:52+00:00,2024-06-09 16:03:20+00:00,0.2484001070261001,0.0274166502058506,Nest video unboxing t20 tropy,133.7837037037037
Samsung,Ho gyi ❤️❤️,Uncontrolled,Long-form,2024-10-20 15:17:49+00:00,2024-06-09 16:03:20+00:00,0.0487108640372753,0.9645623564720154,Ho gyi ❤️❤️,132.9683912037037
Samsung,Please give me a phone for earning guru ji please,Uncontrolled,Long-form,2024-10-15 19:42:02+00:00,2024-06-09 16:03:20+00:00,0.5966025590896606,0.4797385036945343,Please give me a phone for earning guru ji please,128.151875
Samsung,Paisa bhi pura Diya hai dosto,Uncontrolled,Long-form,2024-10-15 12:19:33+00:00,2024-06-09 16:03:20+00:00,0.6648508310317993,0.1096150875091552,"The money has also been given in full, friends.",127.84459490740741
Samsung,Ind vs pak 9 June video 📸,Uncontrolled,Long-form,2024-10-14 14:51:32+00:00,2024-06-09 16:03:20+00:00,0.3891623914241791,0.0679923295974731,Ind vs pak 9 June video 📸,126.95013888888889
Samsung,Just kidding guys t20 ko hi kharid chuka hun 😂,Uncontrolled,Long-form,2024-10-13 07:01:19+00:00,2024-06-09 16:03:20+00:00,0.5432647466659546,0.3775765299797058,"Just kidding guys, I have bought T20.",125.62359953703704
Samsung,Fold 7 👎 uska chota bhai ✅,Uncontrolled,Long-form,2026-04-21 13:07:13+00:00,2024-03-13 14:51:50+00:00,0.0421477369964122,-0.099925048649311,Fold 7 👎 uska chota bhai ✅,768.927349537037
Samsung,Bekar hai,Uncontrolled,Long-form,2026-04-21 07:04:48+00:00,2024-03-13 14:51:50+00:00,0.0664300844073295,-0.0032632201910018,Bekar hai,768.6756712962963
Samsung,Kitne logon Ko bevkuf Banakar itna Paisa kamaya hai,Uncontrolled,Long-form,2026-04-18 17:45:55+00:00,2024-03-13 14:51:50+00:00,0.6279296875,-0.6227671504020691,So much money has been earned by fooling how many people?,766.1208912037036
Samsung,ye LG vale salo pahle kar chuke sir lagta he aap time me pichhe chale gaye,Uncontrolled,Long-form,2026-04-18 11:56:05+00:00,2024-03-13 14:51:50+00:00,0.5798920392990112,-0.6781134605407715,"Sir, this LG guy has done this years ago, he seems to have gone behind the times.",765.8779513888888
Samsung,Useless,Uncontrolled,Long-form,2026-04-17 16:11:41+00:00,2024-03-13 14:51:50+00:00,0.4797457456588745,-0.4319181442260742,Useless,765.0554513888889
Samsung,"Dhakan, Mobile ka naam to btao",Uncontrolled,Long-form,2026-04-16 20:00:44+00:00,2024-03-13 14:51:50+00:00,0.48297980427742,-0.0222551897168159,"Dhakan, mobile ka naam to btao",764.2145138888889
Samsung,one video on UNIHERTZ TITAN 2 ELITE pls,Uncontrolled,Long-form,2026-04-16 12:14:23+00:00,2024-03-13 14:51:50+00:00,0.5115929245948792,0.1489406675100326,one video on UNIHERTZ TITAN 2 ELITE pls,763.8906597222223
Samsung,Guru bikau hai😂,Uncontrolled,Long-form,2026-04-16 09:49:35+00:00,2024-03-13 14:51:50+00:00,0.5536888837814331,0.060569193214178,Guru is for sale,763.7901041666667
Samsung,Preshani ki bat to ye hai k ab tum iska gold ka cover kese lgao gy?😁,Uncontrolled,Long-form,2026-04-16 01:22:44+00:00,2024-03-13 14:51:50+00:00,0.6326279044151306,0.0516339763998985,"The question is, why should you put the gold cover on it?😁",763.438125
Samsung,Everybody want to copy lg,Uncontrolled,Long-form,2026-04-15 12:58:40+00:00,2024-03-13 14:51:50+00:00,0.4832832217216491,-0.3665618300437927,Everybody want to copy lg,762.921412037037
Samsung,Wtf is he saying lol,Uncontrolled,Long-form,2026-04-15 07:06:29+00:00,2024-03-13 14:51:50+00:00,0.5426698923110962,-0.7571809887886047,Wtf is he saying lol,762.6768402777777
